date,district,actual_count,day_of_week,month,day,is_weekend,week_of_year,is_month_start,is_month_end,lag_1,lag_3,lag_7,rolling_mean_7,rolling_max_7,location_avg,location_std,weekend_x_location_avg,predicted_count,residual,abs_residual,anomaly_score
2025-11-05,Anantapur,95,2,11,5,0,45,1,0,40.0,102.0,51.0,98.85714285714286,128.0,81.45652173913044,31.749504813471045,0.0,46.012253,48.98774719238281,48.98774719238281,-1
2025-11-07,Anantapur,125,4,11,7,0,45,1,0,50.0,40.0,111.0,92.0,128.0,81.45652173913044,31.749504813471045,0.0,48.412388,76.58761215209961,76.58761215209961,-1
2025-11-10,Anantapur,115,0,11,10,0,46,0,0,69.0,125.0,128.0,80.42857142857143,125.0,81.45652173913044,31.749504813471045,0.0,79.522156,35.47784423828125,35.47784423828125,-1
2025-11-11,Anantapur,117,1,11,11,0,46,0,0,115.0,69.0,40.0,91.42857142857143,125.0,81.45652173913044,31.749504813471045,0.0,92.01694,24.983062744140625,24.983062744140625,-1
2025-11-14,Anantapur,124,4,11,14,0,46,0,0,69.0,117.0,125.0,90.14285714285714,124.0,81.45652173913044,31.749504813471045,0.0,93.10693,30.89306640625,30.89306640625,-1
2025-11-15,Anantapur,108,5,11,15,1,46,0,0,124.0,68.0,69.0,95.71428571428571,124.0,81.45652173913044,31.749504813471045,81.45652173913044,103.10943,4.890571594238281,4.890571594238281,-1
2025-11-18,Anantapur,137,1,11,18,0,47,0,0,76.0,108.0,117.0,93.0,137.0,81.45652173913044,31.749504813471045,0.0,87.70417,49.29582977294922,49.29582977294922,-1
2025-11-19,Anantapur,114,2,11,19,0,47,0,0,137.0,69.0,68.0,99.57142857142857,137.0,81.45652173913044,31.749504813471045,0.0,91.90648,22.093521118164062,22.093521118164062,-1
2025-11-26,Anantapur,100,2,11,26,0,48,0,1,67.0,137.0,124.0,95.85714285714286,137.0,81.45652173913044,31.749504813471045,0.0,99.03381,0.9661865234375,0.9661865234375,-1
2025-11-27,Anantapur,119,3,11,27,0,48,0,1,100.0,114.0,108.0,97.42857142857143,137.0,81.45652173913044,31.749504813471045,0.0,105.91726,13.082740783691406,13.082740783691406,-1
2025-12-01,Anantapur,96,0,12,1,0,49,1,0,60.0,119.0,137.0,84.28571428571429,119.0,81.45652173913044,31.749504813471045,0.0,64.60825,31.391746520996094,31.391746520996094,-1
2025-12-02,Anantapur,123,1,12,2,0,49,1,0,96.0,34.0,114.0,85.57142857142857,123.0,81.45652173913044,31.749504813471045,0.0,68.77611,54.22389221191406,54.22389221191406,-1
2025-12-03,Anantapur,136,2,12,3,0,49,1,0,123.0,60.0,67.0,95.42857142857143,136.0,81.45652173913044,31.749504813471045,0.0,73.11546,62.88453674316406,62.88453674316406,-1
2025-12-04,Anantapur,150,3,12,4,0,49,1,0,136.0,96.0,100.0,102.57142857142857,150.0,81.45652173913044,31.749504813471045,0.0,45.29417,104.70582962036133,104.70582962036133,-1
2025-12-07,Anantapur,115,6,12,7,1,49,1,0,56.0,150.0,60.0,104.14285714285714,150.0,81.45652173913044,31.749504813471045,81.45652173913044,42.480125,72.5198745727539,72.5198745727539,-1
2025-12-11,Anantapur,143,3,12,11,0,50,0,0,34.0,63.0,150.0,79.28571428571429,143.0,81.45652173913044,31.749504813471045,0.0,79.8479,63.152099609375,63.152099609375,-1
2025-12-12,Anantapur,134,4,12,12,0,50,0,0,143.0,91.0,53.0,90.85714285714286,143.0,81.45652173913044,31.749504813471045,0.0,103.32012,30.67987823486328,30.67987823486328,-1
2025-12-16,Anantapur,116,1,12,16,0,51,0,0,90.0,77.0,91.0,93.71428571428571,143.0,81.45652173913044,31.749504813471045,0.0,101.33594,14.6640625,14.6640625,-1
2025-12-22,Anantapur,100,0,12,22,0,52,0,0,57.0,63.0,62.0,80.0,116.0,81.45652173913044,31.749504813471045,0.0,90.100525,9.89947509765625,9.89947509765625,-1
2025-09-06,Ananthapur,93,5,9,6,1,36,1,0,24.0,90.0,66.81318681318682,68.85714285714286,93.0,66.81318681318682,28.139301139514266,66.81318681318682,50.725044,42.27495574951172,42.27495574951172,-1
2025-09-18,Ananthapur,90,3,9,18,0,38,0,0,36.0,46.0,69.0,49.0,90.0,66.81318681318682,28.139301139514266,0.0,52.523605,37.47639465332031,37.47639465332031,-1
2025-10-24,Ananthapur,123,4,10,24,0,43,0,1,10.0,25.0,60.0,49.42857142857143,123.0,66.81318681318682,28.139301139514266,0.0,90.1868,32.813201904296875,32.813201904296875,-1
2025-10-31,Ananthapur,112,4,10,31,0,44,0,1,98.0,57.0,123.0,77.42857142857143,112.0,66.81318681318682,28.139301139514266,0.0,89.11123,22.888771057128906,22.888771057128906,-1
2025-11-01,Ananthapur,118,5,11,1,1,44,1,0,112.0,47.0,69.0,84.42857142857143,118.0,66.81318681318682,28.139301139514266,66.81318681318682,74.57428,43.42572021484375,43.42572021484375,-1
2025-11-02,Ananthapur,100,6,11,2,1,44,1,0,118.0,98.0,89.0,86.0,118.0,66.81318681318682,28.139301139514266,66.81318681318682,64.0735,35.92649841308594,35.92649841308594,-1
2025-11-03,Ananthapur,118,0,11,3,0,45,1,0,100.0,112.0,70.0,92.85714285714286,118.0,66.81318681318682,28.139301139514266,0.0,71.55513,46.44486999511719,46.44486999511719,-1
2025-11-07,Ananthapur,113,4,11,7,0,45,1,0,53.0,39.0,112.0,87.57142857142857,118.0,66.81318681318682,28.139301139514266,0.0,61.674793,51.3252067565918,51.3252067565918,-1
2025-11-10,Ananthapur,95,0,11,10,0,46,0,0,52.0,113.0,118.0,70.0,113.0,66.81318681318682,28.139301139514266,0.0,68.19324,26.8067626953125,26.8067626953125,-1
2025-11-18,Ananthapur,99,1,11,18,0,47,0,0,60.0,90.0,98.0,72.71428571428571,99.0,66.81318681318682,28.139301139514266,0.0,64.315506,34.68449401855469,34.68449401855469,-1
2025-11-27,Ananthapur,102,3,11,27,0,48,0,1,68.0,87.0,90.0,71.14285714285714,102.0,66.81318681318682,28.139301139514266,0.0,76.33519,25.664810180664062,25.664810180664062,-1
2025-12-02,Ananthapur,103,1,12,2,0,49,1,0,82.0,31.0,87.0,69.57142857142857,103.0,66.81318681318682,28.139301139514266,0.0,61.047043,41.95295715332031,41.95295715332031,-1
2025-12-03,Ananthapur,107,2,12,3,0,49,1,0,103.0,60.0,41.0,79.0,107.0,66.81318681318682,28.139301139514266,0.0,59.863316,47.13668441772461,47.13668441772461,-1
2025-12-04,Ananthapur,116,3,12,4,0,49,1,0,107.0,82.0,68.0,85.85714285714286,116.0,66.81318681318682,28.139301139514266,0.0,50.724342,65.2756576538086,65.2756576538086,-1
2025-12-07,Ananthapur,82,6,12,7,1,49,1,0,45.0,116.0,60.0,83.14285714285714,116.0,66.81318681318682,28.139301139514266,66.81318681318682,46.89052,35.10948181152344,35.10948181152344,-1
2025-12-11,Ananthapur,130,3,12,11,0,50,0,0,40.0,67.0,116.0,69.0,130.0,66.81318681318682,28.139301139514266,0.0,74.81252,55.187477111816406,55.187477111816406,-1
2025-12-16,Ananthapur,107,1,12,16,0,51,0,0,78.0,73.0,72.0,80.0,130.0,66.81318681318682,28.139301139514266,0.0,85.55041,21.44959259033203,21.44959259033203,-1
2025-09-01,Ananthapuramu,76,0,9,1,0,36,1,0,10.0,15.0,64.4421052631579,28.333333333333332,76.0,64.4421052631579,28.460392705785445,0.0,28.730705,47.26929473876953,47.26929473876953,-1
2025-09-02,Ananthapuramu,84,1,9,2,0,36,1,0,76.0,7.0,64.4421052631579,36.285714285714285,84.0,64.4421052631579,28.460392705785445,0.0,39.83866,44.161338806152344,44.161338806152344,-1
2025-09-03,Ananthapuramu,78,2,9,3,0,36,1,0,84.0,10.0,58.0,39.142857142857146,84.0,64.4421052631579,28.460392705785445,0.0,43.607056,34.3929443359375,34.3929443359375,-1
2025-09-06,Ananthapuramu,102,5,9,6,1,36,1,0,42.0,78.0,7.0,62.857142857142854,102.0,64.4421052631579,28.460392705785445,64.4421052631579,33.602253,68.39774703979492,68.39774703979492,-1
2025-10-24,Ananthapuramu,118,4,10,24,0,43,0,1,14.0,27.0,70.0,47.57142857142857,118.0,64.4421052631579,28.460392705785445,0.0,84.11189,33.88810729980469,33.88810729980469,-1
2025-11-03,Ananthapuramu,107,0,11,3,0,45,1,0,68.0,97.0,72.0,83.0,107.0,64.4421052631579,28.460392705785445,0.0,62.983532,44.0164680480957,44.0164680480957,-1
2025-11-07,Ananthapuramu,90,4,11,7,0,45,1,0,47.0,30.0,97.0,71.71428571428571,107.0,64.4421052631579,28.460392705785445,0.0,47.899914,42.1000862121582,42.1000862121582,-1
2025-11-10,Ananthapuramu,103,0,11,10,0,46,0,0,35.0,90.0,107.0,61.0,103.0,64.4421052631579,28.460392705785445,0.0,61.46306,41.53694152832031,41.53694152832031,-1
2025-11-18,Ananthapuramu,105,1,11,18,0,47,0,0,68.0,79.0,90.0,73.57142857142857,105.0,64.4421052631579,28.460392705785445,0.0,68.74217,36.25782775878906,36.25782775878906,-1
2025-12-02,Ananthapuramu,100,1,12,2,0,49,1,0,77.0,31.0,91.0,65.42857142857143,100.0,64.4421052631579,28.460392705785445,0.0,54.62221,45.37778854370117,45.37778854370117,-1
2025-12-03,Ananthapuramu,114,2,12,3,0,49,1,0,100.0,64.0,35.0,76.71428571428571,114.0,64.4421052631579,28.460392705785445,0.0,63.664185,50.3358154296875,50.3358154296875,-1
2025-12-04,Ananthapuramu,122,3,12,4,0,49,1,0,114.0,77.0,65.0,84.85714285714286,122.0,64.4421052631579,28.460392705785445,0.0,43.968754,78.03124618530273,78.03124618530273,-1
2025-12-07,Ananthapuramu,95,6,12,7,1,49,1,0,50.0,122.0,64.0,86.28571428571429,122.0,64.4421052631579,28.460392705785445,64.4421052631579,43.532627,51.46737289428711,51.46737289428711,-1
2025-12-11,Ananthapuramu,112,3,12,11,0,50,0,0,41.0,66.0,122.0,69.0,112.0,64.4421052631579,28.460392705785445,0.0,73.02483,38.97516632080078,38.97516632080078,-1
2025-12-12,Ananthapuramu,124,4,12,12,0,50,0,0,112.0,73.0,46.0,80.14285714285714,124.0,64.4421052631579,28.460392705785445,0.0,94.340965,29.659034729003906,29.659034729003906,-1
2025-09-04,Aurangabad,63,3,9,4,0,36,1,0,58.0,63.0,63.0,35.57142857142857,63.0,64.77659574468085,19.120531247017006,0.0,17.093075,45.906925201416016,45.906925201416016,-1
2025-09-05,Aurangabad,92,4,9,5,0,36,1,0,63.0,61.0,1.0,48.57142857142857,92.0,64.77659574468085,19.120531247017006,0.0,25.580402,66.41959762573242,66.41959762573242,-1
2025-09-08,Aurangabad,83,0,9,8,0,37,0,0,48.0,92.0,63.0,66.28571428571429,92.0,64.77659574468085,19.120531247017006,0.0,32.299988,50.70001220703125,50.70001220703125,-1
2025-11-04,Aurangabad,85,1,11,4,0,45,1,0,74.0,65.0,41.0,76.0,85.0,64.77659574468085,19.120531247017006,0.0,33.61694,51.383060455322266,51.383060455322266,-1
2025-11-06,Aurangabad,74,3,11,6,0,45,1,0,53.0,74.0,84.0,72.42857142857143,85.0,64.77659574468085,19.120531247017006,0.0,33.75574,40.244258880615234,40.244258880615234,-1
2025-11-07,Aurangabad,98,4,11,7,0,45,1,0,74.0,85.0,82.0,74.71428571428571,98.0,64.77659574468085,19.120531247017006,0.0,37.75057,60.24943161010742,60.24943161010742,-1
2025-12-04,Aurangabad,97,3,12,4,0,49,1,0,79.0,54.0,73.0,72.71428571428571,101.0,64.77659574468085,19.120531247017006,0.0,33.15465,63.8453483581543,63.8453483581543,-1
2025-12-08,Aurangabad,95,0,12,8,0,50,0,0,48.0,41.0,54.0,64.42857142857143,97.0,64.77659574468085,19.120531247017006,0.0,32.938847,62.061153411865234,62.061153411865234,-1
2025-12-08,Azamgarh,65,0,12,8,0,50,0,0,37.0,36.0,37.0,38.0,65.0,45.67032967032967,14.722662006470724,0.0,25.785765,39.21423530578613,39.21423530578613,-1
2025-12-04,Bagalkot,67,3,12,4,0,49,1,0,48.0,20.0,32.0,40.285714285714285,67.0,32.861702127659576,12.078240511175535,0.0,23.450838,43.54916191101074,43.54916191101074,-1
2025-09-05,Balangir,63,4,9,5,0,36,1,0,46.0,44.0,41.90217391304348,38.0,63.0,41.90217391304348,16.179664201821602,0.0,23.173424,39.826576232910156,39.826576232910156,-1
2025-09-05,Baleshwar,75,4,9,5,0,36,1,0,55.0,48.0,52.46153846153846,47.166666666666664,75.0,52.46153846153846,22.09791729367156,0.0,27.455486,47.54451370239258,47.54451370239258,-1
2025-11-04,Baleshwar,71,1,11,4,0,45,1,0,76.0,46.0,41.0,60.285714285714285,82.0,52.46153846153846,22.09791729367156,0.0,31.22859,39.77140998840332,39.77140998840332,-1
2025-11-06,Baleshwar,70,3,11,6,0,45,1,0,32.0,76.0,48.0,59.714285714285715,82.0,52.46153846153846,22.09791729367156,0.0,33.57035,36.429649353027344,36.429649353027344,-1
2025-11-08,Baleshwar,77,5,11,8,1,45,0,0,50.0,32.0,46.0,59.57142857142857,77.0,52.46153846153846,22.09791729367156,52.46153846153846,38.65339,38.34661102294922,38.34661102294922,-1
2025-12-03,Baleshwar,93,2,12,3,0,49,1,0,48.0,38.0,17.0,50.285714285714285,93.0,52.46153846153846,22.09791729367156,0.0,43.780712,49.21928787231445,49.21928787231445,-1
2025-12-04,Baleshwar,68,3,12,4,0,49,1,0,93.0,28.0,40.0,54.285714285714285,93.0,52.46153846153846,22.09791729367156,0.0,29.818584,38.18141555786133,38.18141555786133,-1
2025-12-08,Baleshwar,84,0,12,8,0,50,0,0,35.0,31.0,28.0,59.0,93.0,52.46153846153846,22.09791729367156,0.0,37.664093,46.335906982421875,46.335906982421875,-1
2025-12-11,Baleshwar,91,3,12,11,0,50,0,0,44.0,84.0,68.0,54.857142857142854,91.0,52.46153846153846,22.09791729367156,0.0,54.693207,36.306793212890625,36.306793212890625,-1
2025-09-01,Bangalore,132,0,9,1,0,36,1,0,42.0,88.85714285714286,88.85714285714286,87.0,132.0,88.85714285714286,31.220922980367373,0.0,75.30019,56.699806213378906,56.699806213378906,-1
2025-09-02,Bangalore,102,1,9,2,0,36,1,0,132.0,88.85714285714286,88.85714285714286,92.0,132.0,88.85714285714286,31.220922980367373,0.0,76.83747,25.16252899169922,25.16252899169922,-1
2025-09-05,Bangalore,94,4,9,5,0,36,1,0,64.0,102.0,88.85714285714286,89.0,132.0,88.85714285714286,31.220922980367373,0.0,44.642105,49.35789489746094,49.35789489746094,-1
2025-09-08,Bangalore,122,0,9,8,0,37,0,0,56.0,94.0,132.0,87.0,122.0,88.85714285714286,31.220922980367373,0.0,43.134907,78.86509323120117,78.86509323120117,-1
2025-09-09,Bangalore,109,1,9,9,0,37,0,0,122.0,71.0,102.0,88.0,122.0,88.85714285714286,31.220922980367373,0.0,86.28929,22.710708618164062,22.710708618164062,-1
2025-09-10,Bangalore,123,2,9,10,0,37,0,0,109.0,56.0,100.0,91.28571428571429,123.0,88.85714285714286,31.220922980367373,0.0,82.08524,40.914756774902344,40.914756774902344,-1
2025-09-13,Bangalore,106,5,9,13,1,37,0,0,75.0,123.0,71.0,96.28571428571429,123.0,88.85714285714286,31.220922980367373,88.85714285714286,89.818146,16.181854248046875,16.181854248046875,-1
2025-09-15,Bangalore,114,0,9,15,0,38,0,0,72.0,75.0,122.0,97.42857142857143,123.0,88.85714285714286,31.220922980367373,0.0,102.4208,11.579200744628906,11.579200744628906,-1
2025-09-18,Bangalore,118,3,9,18,0,38,0,0,99.0,114.0,83.0,92.14285714285714,118.0,88.85714285714286,31.220922980367373,0.0,90.21751,27.782493591308594,27.782493591308594,-1
2025-10-16,Bangalore,131,3,10,16,0,42,0,0,90.0,101.0,61.0,97.85714285714286,131.0,88.85714285714286,31.220922980367373,0.0,102.17027,28.829727172851562,28.829727172851562,-1
2025-10-17,Bangalore,106,4,10,17,0,42,0,0,131.0,79.0,99.0,98.85714285714286,131.0,88.85714285714286,31.220922980367373,0.0,91.704666,14.295333862304688,14.295333862304688,-1
2025-10-24,Bangalore,136,4,10,24,0,43,0,1,21.0,48.0,106.0,60.714285714285715,136.0,88.85714285714286,31.220922980367373,0.0,96.82974,39.170257568359375,39.170257568359375,-1
2025-10-25,Bangalore,132,5,10,25,1,43,0,1,136.0,7.0,34.0,74.71428571428571,136.0,88.85714285714286,31.220922980367373,88.85714285714286,114.09843,17.901573181152344,17.901573181152344,-1
2025-10-26,Bangalore,111,6,10,26,1,43,0,1,132.0,21.0,94.0,77.14285714285714,136.0,88.85714285714286,31.220922980367373,88.85714285714286,100.402695,10.597305297851562,10.597305297851562,-1
2025-10-30,Bangalore,118,3,10,30,0,44,0,1,77.0,70.0,21.0,106.14285714285714,136.0,88.85714285714286,31.220922980367373,0.0,104.540474,13.459526062011719,13.459526062011719,-1
2025-11-04,Bangalore,120,1,11,4,0,45,1,0,82.0,91.0,99.0,93.0,120.0,88.85714285714286,31.220922980367373,0.0,42.813934,77.18606567382812,77.18606567382812,-1
2025-11-06,Bangalore,117,3,11,6,0,45,1,0,60.0,82.0,118.0,90.42857142857143,120.0,88.85714285714286,31.220922980367373,0.0,42.78477,74.21522903442383,74.21522903442383,-1
2025-11-07,Bangalore,79,4,11,7,0,45,1,0,117.0,120.0,86.0,89.42857142857143,120.0,88.85714285714286,31.220922980367373,0.0,44.99579,34.00421142578125,34.00421142578125,-1
2025-11-08,Bangalore,102,5,11,8,1,45,0,0,79.0,60.0,91.0,91.0,120.0,88.85714285714286,31.220922980367373,88.85714285714286,51.9267,50.073299407958984,50.073299407958984,-1
2025-11-12,Bangalore,102,2,11,12,0,46,0,0,87.0,43.0,60.0,87.42857142857143,117.0,88.85714285714286,31.220922980367373,0.0,100.96575,1.0342483520507812,1.0342483520507812,-1
2025-11-15,Bangalore,115,5,11,15,1,46,0,0,78.0,102.0,102.0,78.57142857142857,115.0,88.85714285714286,31.220922980367373,88.85714285714286,83.28253,31.71746826171875,31.71746826171875,-1
2025-11-18,Bangalore,108,1,11,18,0,47,0,0,77.0,115.0,87.0,84.57142857142857,115.0,88.85714285714286,31.220922980367373,0.0,77.85855,30.141448974609375,30.141448974609375,-1
2025-11-19,Bangalore,129,2,11,19,0,47,0,0,108.0,69.0,102.0,88.42857142857143,129.0,88.85714285714286,31.220922980367373,0.0,83.3911,45.60890197753906,45.60890197753906,-1
2025-11-27,Bangalore,114,3,11,27,0,48,0,1,61.0,129.0,115.0,91.42857142857143,129.0,88.85714285714286,31.220922980367373,0.0,97.192314,16.80768585205078,16.80768585205078,-1
2025-12-02,Bangalore,116,1,12,2,0,49,1,0,52.0,104.0,129.0,87.28571428571429,116.0,88.85714285714286,31.220922980367373,0.0,71.72081,44.27919006347656,44.27919006347656,-1
2025-12-03,Bangalore,122,2,12,3,0,49,1,0,116.0,82.0,82.0,93.0,122.0,88.85714285714286,31.220922980367373,0.0,76.2677,45.7322998046875,45.7322998046875,-1
2025-12-04,Bangalore,190,3,12,4,0,49,1,0,122.0,52.0,61.0,111.42857142857143,190.0,88.85714285714286,31.220922980367373,0.0,52.63702,137.36297988891602,137.36297988891602,-1
2025-12-05,Bangalore,90,4,12,5,0,49,1,0,190.0,116.0,114.0,108.0,190.0,88.85714285714286,31.220922980367373,0.0,54.567593,35.43240737915039,35.43240737915039,-1
2025-12-06,Bangalore,101,5,12,6,1,49,1,0,90.0,122.0,104.0,107.57142857142857,190.0,88.85714285714286,31.220922980367373,88.85714285714286,53.03735,47.962650299072266,47.962650299072266,-1
2025-12-08,Bangalore,147,0,12,8,0,50,0,0,62.0,90.0,52.0,118.28571428571429,190.0,88.85714285714286,31.220922980367373,0.0,57.34106,89.65893936157227,89.65893936157227,-1
2025-12-12,Bangalore,158,4,12,12,0,50,0,0,97.0,81.0,90.0,104.14285714285714,158.0,88.85714285714286,31.220922980367373,0.0,127.580284,30.419715881347656,30.419715881347656,-1
2025-12-16,Bangalore,132,1,12,16,0,51,0,0,48.0,37.0,81.0,85.85714285714286,158.0,88.85714285714286,31.220922980367373,0.0,101.401436,30.59856414794922,30.59856414794922,-1
2025-12-23,Bangalore,131,1,12,23,0,52,0,1,99.0,92.0,48.0,92.85714285714286,132.0,88.85714285714286,31.220922980367373,0.0,101.793015,29.206985473632812,29.206985473632812,-1
2025-12-26,Bangalore,104,4,12,26,0,52,0,1,56.0,131.0,80.0,88.0,131.0,88.85714285714286,31.220922980367373,0.0,101.14067,2.8593292236328125,2.8593292236328125,-1
2025-12-27,Bangalore,111,5,12,27,1,52,0,1,104.0,73.0,92.0,90.71428571428571,131.0,88.85714285714286,31.220922980367373,88.85714285714286,103.81857,7.181427001953125,7.181427001953125,-1
2025-09-04,Bankura,76,3,9,4,0,36,1,0,39.0,69.0,60.91304347826087,49.0,76.0,60.91304347826087,22.439982063964663,0.0,24.539223,51.460777282714844,51.460777282714844,-1
2025-09-05,Bankura,74,4,9,5,0,36,1,0,76.0,66.0,60.91304347826087,52.57142857142857,76.0,60.91304347826087,22.439982063964663,0.0,26.469109,47.53089141845703,47.53089141845703,-1
2025-09-06,Bankura,79,5,9,6,1,36,1,0,74.0,39.0,41.0,58.0,79.0,60.91304347826087,22.439982063964663,60.91304347826087,27.820662,51.179338455200195,51.179338455200195,-1
2025-10-30,Bankura,93,3,10,30,0,44,0,1,55.0,58.0,31.0,60.142857142857146,93.0,60.91304347826087,22.439982063964663,0.0,64.59325,28.406753540039062,28.406753540039062,-1
2025-11-01,Bankura,116,5,11,1,1,44,1,0,73.0,55.0,68.0,68.14285714285714,116.0,60.91304347826087,22.439982063964663,60.91304347826087,68.050896,47.94910430908203,47.94910430908203,-1
2025-11-04,Bankura,78,1,11,4,0,45,1,0,34.0,116.0,27.0,73.42857142857143,116.0,60.91304347826087,22.439982063964663,0.0,36.368603,41.63139724731445,41.63139724731445,-1
2025-11-06,Bankura,81,3,11,6,0,45,1,0,36.0,34.0,93.0,69.0,116.0,60.91304347826087,22.439982063964663,0.0,36.90729,44.092708587646484,44.092708587646484,-1
2025-11-08,Bankura,103,5,11,8,1,45,0,0,45.0,36.0,116.0,63.142857142857146,103.0,60.91304347826087,22.439982063964663,60.91304347826087,38.57027,64.42972946166992,64.42972946166992,-1
2025-11-10,Bankura,99,0,11,10,0,46,0,0,72.0,45.0,34.0,73.42857142857143,103.0,60.91304347826087,22.439982063964663,0.0,73.56379,25.43621063232422,25.43621063232422,-1
2025-11-14,Bankura,111,4,11,14,0,46,0,0,64.0,36.0,45.0,80.14285714285714,111.0,60.91304347826087,22.439982063964663,0.0,88.41447,22.585533142089844,22.585533142089844,-1
2025-12-03,Bankura,97,2,12,3,0,49,1,0,65.0,38.0,64.0,54.142857142857146,97.0,60.91304347826087,22.439982063964663,0.0,49.71762,47.282379150390625,47.282379150390625,-1
2025-12-07,Bankura,71,6,12,7,1,49,1,0,59.0,57.0,38.0,65.0,97.0,60.91304347826087,22.439982063964663,60.91304347826087,28.624113,42.37588691711426,42.37588691711426,-1
2025-12-08,Bankura,101,0,12,8,0,50,0,0,71.0,62.0,44.0,73.14285714285714,101.0,60.91304347826087,22.439982063964663,0.0,37.551277,63.44872283935547,63.44872283935547,-1
2025-12-15,Bankura,113,0,12,15,0,51,0,0,36.0,66.0,101.0,65.28571428571429,113.0,60.91304347826087,22.439982063964663,0.0,68.91481,44.08518981933594,44.08518981933594,-1
2025-12-26,Bankura,107,4,12,26,0,52,0,1,62.0,68.0,38.0,69.0,107.0,60.91304347826087,22.439982063964663,0.0,79.474205,27.525794982910156,27.525794982910156,-1
2025-09-01,Barddhaman,138,0,9,1,0,36,1,0,1.0,134.22826086956522,134.22826086956522,63.333333333333336,138.0,134.22826086956522,48.46208515985552,0.0,57.53042,80.4695816040039,80.4695816040039,-1
